device_id,gpt_clean_vendor,gpt_generic_category,vendor_name,man_generic_category
0,humax,Media/TV,humax,Media/TV
0,humax,Media/TV,humax,Media/TV
0,humax,Media/TV,humax,Media/TV
0,humax,Media/TV,humax,Media/TV
0,humax,Media/TV,humax,Media/TV
0,humax,Media/TV,humax,Media/TV
0,irobot,Home Automation,irobot,Home Automation
0,irobot,Home Automation,irobot,Home Automation
0,irobot,Home Automation,irobot,Home Automation
0,irobot,Home Automation,irobot,Home Automation
0,irobot,Home Automation,irobot,Home Automation
0,irobot,Home Automation,irobot,Home Automation
0,irobot,Home Automation,irobot,Home Automation
0,irobot,Home Automation,irobot,Home Automation
0,irobot,Home Automation,irobot,Home Automation
0,irobot,Home Automation,irobot,Home Automation
0,irobot,Home Automation,irobot,Home Automation
0,irobot,Home Automation,irobot,Home Automation
0,irobot,Home Automation,irobot,Home Automation
0,irobot,Home Automation,irobot,Home Automation
0,irobot,Home Automation,irobot,Home Appliance 
0,irobot,Home Automation,irobot,Home Automation
0,irobot,Home Automation,irobot,Home Automation
0,irobot,Home Automation,irobot,Home Automation
0,irobot,Home Automation,irobot,Home Automation
0,irobot,Home Automation,irobot,Home Automation
0,irobot,Home Automation,irobot,Home Automation
0,irobot,Home Automation,irobot,Home Appliance 
0,irobot,Home Automation,irobot,Home Automation
0,irobot,Home Automation,irobot,Home Automation
0,irobot,Home Automation,irobot,Home Automation
0,irobot,Home Automation,irobot,Home Automation
0,irobot,Home Automation,irobot,Home Automation
0,irobot,Home Automation,irobot,Home Automation
0,irobot,Home Automation,irobot,Home Automation
0,irobot,Home Automation,irobot,Home Appliance 
0,irobot,Home Automation,irobot,Home Automation
0,irobot,Home Automation,irobot,Home Automation
0,irobot,Home Automation,irobot,Home Automation
0,irobot,Home Automation,irobot,Home Automation
0,irobot,Home Automation,irobot,Home Automation
0,irobot,Home Automation,irobot,Home Automation
0,irobot,Home Automation,irobot,Home Automation
0,irobot,Home Automation,irobot,Home Automation
0,irobot,Home Automation,irobot,Home Automation
0,irobot,Home Automation,irobot,Home Automation
0,irobot,Home Automation,irobot,Home Automation
0,jbl,Media/TV,jbl,Media/TV
0,jbl,Media/TV,jbl,Media/TV
0,jbl,Media/TV,jbl,Media/TV
0,jbl,Media/TV,jbl,Media/TV
0,jbl,Media/TV,jbl,Voice Assistant
0,jbl,Media/TV,jbl,Voice Assistant
0,jbl,Media/TV,jbl,Media/TV
0,toshiba,Media/TV,toshiba,Media/TV
0,toshiba,Media/TV,toshiba,Media/TV
0,toshiba,Media/TV,toshiba,Media/TV
0,toshiba,Media/TV,toshiba,Media/TV
0,toshiba,Media/TV,toshiba,Media/TV
0,foscam,Surveillance,foscam,Surveillance
0,foscam,Surveillance,foscam,Surveillance
0,foscam,Surveillance,foscam,Surveillance
0,foscam,Surveillance,foscam,Surveillance
0,foscam,Surveillance,foscam,Surveillance
0,foscam,Surveillance,foscam,Surveillance
0,hikvision,Surveillance,hikvision,Surveillance
0,hikvision,Surveillance,hikvision,Surveillance
0,hikvision,Surveillance,hikvision,Surveillance
0,hikvision,Surveillance,hikvision,Surveillance
0,hikvision,Surveillance,hikvision,Surveillance
0,hikvision,Surveillance,hikvision,Surveillance
0,hikvision,Surveillance,hikvision,Surveillance
0,hikvision,Surveillance,hikvision,Surveillance
0,hikvision,Media/TV,hikvision,Surveillance
0,hikvision,Surveillance,hikvision,Surveillance
0,hikvision,Surveillance,hikvision,Surveillance
0,hikvision,Surveillance,hikvision,Surveillance
0,hikvision,Surveillance,hikvision,Surveillance
0,hikvision,Surveillance,hikvision,Surveillance
0,hikvision,Surveillance,hikvision,Surveillance
0,hikvision,Surveillance,hikvision,Surveillance
0,hikvision,Surveillance,hikvision,Surveillance
0,hikvision,Surveillance,hikvision,Surveillance
0,hikvision,Surveillance,hikvision,Surveillance
0,hikvision,Surveillance,hikvision,Surveillance
0,hikvision,Surveillance,hikvision,Surveillance
0,hikvision,Surveillance,hikvision,Surveillance
0,hikvision,Surveillance,hikvision,Surveillance
0,hikvision,Surveillance,hikvision,Surveillance
0,hikvision,Surveillance,hikvision,Surveillance
0,hikvision,Surveillance,hikvision,Surveillance
0,hikvision,Surveillance,hikvision,Surveillance
0,hikvision,Surveillance,hikvision,Surveillance
0,konke,Home Automation,konke,Home Automation
0,konke,Home Automation,konke,Home Automation
0,konke,Home Automation,konke,Home Automation
0,konke,Home Automation,konke,Home Automation
0,reolink,Surveillance,reolink,Surveillance
0,reolink,Surveillance,reolink,Surveillance
0,reolink,Surveillance,reolink,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Home Automation,wyze,Home Automation
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Home Automation,wyze,Home Automation
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Home Automation,wyze,Home Automation
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Home Automation,wyze,Home Automation
0,wyze,Home Automation,wyze,Home Automation
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Home Automation,wyze,Home Automation
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Home Automation,wyze,Home Automation
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Home Automation,wyze,Home Automation
0,wyze,Home Automation,wyze,Home Automation
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Home Automation,wyze,Home Automation
0,wyze,Surveillance,wyze,Surveillance
0,wyze,Surveillance,wyze,Surveillance
0,rainforest,Home Automation,rainforest,Home Automation
0,rainforest,Home Automation,rainforest,Home Automation
0,rainforest,Home Automation,rainforest,Home Automation
0,axis,Surveillance,axis,Surveillance
0,axis,Surveillance,axis,Surveillance
0,axis,Surveillance,axis,Surveillance
0,axis,Surveillance,axis,Surveillance
0,axis,Surveillance,axis,Surveillance
0,axis,Surveillance,axis,Surveillance
0,axis,Surveillance,axis,Surveillance
0,axis,Surveillance,axis,Surveillance
0,axis,Surveillance,axis,Surveillance
0,obihai,Work Appliance,obihai,Work Appliance
0,obihai,Work Appliance,obihai,Work Appliance
0,obihai,Work Appliance,obihai,Work Appliance
0,obihai,Work Appliance,obihai,Work Appliance
0,obihai,Work Appliance,obihai,Work Appliance
0,obihai,Work Appliance,obihai,Surveillance
0,obihai,Work Appliance,obihai,Work Appliance
0,obihai,Work Appliance,obihai,Work Appliance
0,obihai,Work Appliance,obihai,Work Appliance
0,obihai,Work Appliance,obihai,Work Appliance
0,obihai,Work Appliance,obihai,Work Appliance
0,obihai,Work Appliance,obihai,Work Appliance
0,obihai,Work Appliance,obihai,Work Appliance
0,obihai,Work Appliance,obihai,Work Appliance
0,obihai,Work Appliance,obihai,Work Appliance
0,insteon,Home Automation,insteon,Home Automation
0,insteon,Home Automation,insteon,Home Automation
0,insteon,Home Automation,insteon,Home Automation
0,insteon,Home Automation,insteon,Home Automation
0,insteon,Home Automation,insteon,Home Automation
0,insteon,Home Automation,insteon,Home Automation
0,mystrom,Home Automation,mystrom,Home Automation
0,mystrom,Home Automation,mystrom,Home Automation
0,mystrom,Home Automation,mystrom,Home Automation
0,mystrom,Home Automation,mystrom,Home Automation
0,mystrom,Home Automation,mystrom,Home Automation
0,mystrom,Home Automation,mystrom,Home Automation
0,mystrom,Home Automation,mystrom,Home Automation
0,mystrom,Home Automation,mystrom,Home Automation
0,mystrom,Home Automation,mystrom,Home Automation
0,mystrom,Home Automation,mystrom,Home Automation
0,mystrom,Home Automation,mystrom,Home Automation
0,mystrom,Home Automation,mystrom,Home Automation
0,mystrom,Home Automation,mystrom,Home Automation
0,mystrom,Home Automation,mystrom,Home Automation
0,mystrom,Home Automation,mystrom,Home Automation
0,mystrom,Home Automation,mystrom,Home Automation
0,mystrom,Home Automation,mystrom,Home Automation
0,mystrom,Home Automation,mystrom,Home Automation
0,mystrom,Home Automation,mystrom,Home Automation
0,mystrom,Home Automation,mystrom,Home Automation
0,mystrom,Home Automation,mystrom,Home Automation
0,mystrom,Home Automation,mystrom,Home Automation
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Home Automation,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Home Automation
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Home Automation,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Home Automation,amazon,Home Automation
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Home Automation,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Home Automation,amazon,Home Automation
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Home Automation,amazon,Home Automation
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Home Automation,amazon,Home Automation
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Voice Assistant
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,amazon,Surveillance,amazon,Surveillance
0,google,Surveillance,google,Surveillance
0,google,Surveillance,google,Surveillance
0,google,Surveillance,google,Surveillance
0,google,Surveillance,google,Surveillance
0,google,Surveillance,google,Surveillance
0,google,Surveillance,google,Surveillance
0,google,Surveillance,google,Surveillance
0,google,Surveillance,google,Surveillance
0,google,Surveillance,google,Surveillance
0,google,Surveillance,google,Surveillance
0,google,Surveillance,google,Surveillance
0,google,Surveillance,google,Surveillance
0,google,Surveillance,google,Surveillance
0,google,Surveillance,google,Surveillance
0,solaredge,Generic IoT,solaredge,Home Automation
0,solaredge,Home Automation,solaredge,Home Automation
0,solaredge,Home Automation,solaredge,Home Automation
0,solaredge,Home Automation,solaredge,Home Automation
0,solaredge,Home Automation,solaredge,Home Automation
0,solaredge,Home Automation,solaredge,Home Automation
0,solaredge,Home Automation,solaredge,Home Automation
0,solaredge,Home Automation,solaredge,Home Automation
0,solaredge,Home Automation,solaredge,Home Automation
0,solaredge,Home Automation,solaredge,Home Automation
0,solaredge,Home Automation,solaredge,Home Automation
0,solaredge,Home Automation,solaredge,Home Automation
0,solaredge,Generic IoT,solaredge,Home Automation
0,insignia,Media/TV,insignia,Media/TV
0,insignia,Media/TV,insignia,Media/TV
0,insignia,Generic IoT,insignia,Media/TV
0,insignia,Media/TV,insignia,Media/TV
0,insignia,Generic IoT,insignia,Media/TV
0,insignia,Media/TV,insignia,Media/TV
0,insignia,Home Automation,insignia,Home Automation
0,insignia,Media/TV,insignia,Media/TV
0,insignia,Media/TV,insignia,Media/TV
0,insignia,Media/TV,insignia,Media/TV
0,insignia,Media/TV,insignia,Media/TV
0,insignia,Media/TV,insignia,Media/TV
0,insignia,Media/TV,insignia,Media/TV
0,insignia,Media/TV,insignia,Media/TV
0,insignia,Media/TV,insignia,Media/TV
0,insignia,Media/TV,insignia,Media/TV
0,petcube,Surveillance,petcube,Surveillance
0,petcube,Surveillance,petcube,Surveillance
0,lorex,Surveillance,lorex,Surveillance
0,lorex,Surveillance,lorex,Surveillance
0,bosch,Home Automation,bosch,Home Automation
0,bosch,Home Automation,bosch,Home Automation
0,bosch,Home Automation,bosch,Home Automation
0,bosch,Home Automation,bosch,Home Automation
0,bosch,Home Automation,bosch,Home Automation
0,bosch,Home Automation,bosch,Home Automation
0,bosch,Home Automation,bosch,Home Automation
0,august,Surveillance,august,Surveillance
0,august,Home Automation,august,Home Automation
0,august,Home Automation,august,Home Automation
0,august,Home Automation,august,Home Automation
0,august,Home Automation,august,Home Automation
0,august,Home Automation,august,Home Automation
0,august,Home Automation,august,Home Automation
0,august,Home Automation,august,Home Automation
0,august,Home Automation,august,Home Automation
0,august,Home Automation,august,Home Automation
0,august,Home Automation,august,Home Automation
0,august,Surveillance,august,Surveillance
0,august,Home Automation,august,Home Automation
0,delta,Home Automation,delta,Home Automation
0,osram,Home Automation,osram,Home Automation
0,osram,Home Automation,osram,Home Automation
0,mysa,Home Automation,mysa,Home Automation
0,mysa,Home Automation,mysa,Home Automation
0,mysa,Home Automation,mysa,Home Automation
0,mysa,Home Automation,mysa,Home Automation
0,mysa,Home Automation,mysa,Home Automation
0,mysa,Home Automation,mysa,Home Automation
0,mysa,Home Automation,mysa,Home Automation
0,mysa,Home Automation,mysa,Home Automation
0,mysa,Home Automation,mysa,Home Automation
0,mysa,Home Automation,mysa,Home Automation
0,mysa,Home Automation,mysa,Home Automation
0,mysa,Home Automation,mysa,Home Automation
0,mysa,Home Automation,mysa,Home Automation
0,mysa,Home Automation,mysa,Home Automation
0,mysa,Home Automation,mysa,Home Automation
0,mysa,Home Automation,mysa,Home Automation
0,mysa,Home Automation,mysa,Home Automation
0,mysa,Home Automation,mysa,Home Automation
0,mysa,Home Automation,mysa,Home Automation
0,mysa,Home Automation,mysa,Home Automation
0,mysa,Home Automation,mysa,Home Automation
0,mysa,Home Automation,mysa,Home Automation
0,mysa,Home Automation,mysa,Home Automation
0,mysa,Home Automation,mysa,Home Automation
0,mysa,Home Automation,mysa,Home Automation
0,mysa,Home Automation,mysa,Home Automation
0,mysa,Home Automation,mysa,Home Automation
0,mysa,Home Automation,mysa,Home Automation
0,mysa,Home Automation,mysa,Home Automation
0,mysa,Home Automation,mysa,Home Automation
0,mysa,Home Automation,mysa,Home Automation
0,epson,Work Appliance,epson,Work Appliance
0,epson,Work Appliance,epson,Work Appliance
0,epson,Work Appliance,epson,Work Appliance
0,epson,Work Appliance,epson,Work Appliance
0,epson,Work Appliance,epson,Work Appliance
0,epson,Work Appliance,epson,Work Appliance
0,epson,Work Appliance,epson,Work Appliance
0,epson,Work Appliance,epson,Work Appliance
0,epson,Work Appliance,epson,Work Appliance
0,epson,Work Appliance,epson,Work Appliance
0,epson,Work Appliance,epson,Work Appliance
0,epson,Work Appliance,epson,Work Appliance
0,epson,Work Appliance,epson,Work Appliance
0,epson,Work Appliance,epson,Work Appliance
0,epson,Work Appliance,epson,Work Appliance
0,epson,Work Appliance,epson,Work Appliance
0,epson,Work Appliance,epson,Work Appliance
0,epson,Work Appliance,epson,Work Appliance
0,epson,Work Appliance,epson,Work Appliance
0,epson,Work Appliance,epson,Work Appliance
0,epson,Work Appliance,epson,Work Appliance
0,epson,Work Appliance,epson,Work Appliance
0,epson,Work Appliance,epson,Work Appliance
0,epson,Work Appliance,epson,Work Appliance
0,epson,Work Appliance,epson,Work Appliance
0,epson,Work Appliance,epson,Work Appliance
0,epson,Work Appliance,epson,Work Appliance
0,epson,Work Appliance,epson,Work Appliance
0,envisacor,Home Automation,envisacor,Home Automation
0,envisacor,Home Automation,envisacor,Home Automation
0,envisacor,Home Automation,envisacor,Home Automation
0,envisacor,Home Automation,envisacor,Home Automation
0,envisacor,Home Automation,envisacor,Home Automation
0,envisacor,Home Automation,envisacor,Home Automation
0,envisacor,Home Automation,envisacor,Home Automation
0,envisacor,Home Automation,envisacor,Home Automation
0,envisacor,Generic IoT,envisacor,Home Automation
0,envisacor,Home Automation,envisacor,Home Automation
0,neato,Home Automation,neato,Home Automation
0,neato,Home Automation,neato,Home Automation
0,neato,Home Automation,neato,Home Automation
0,neato,Home Automation,neato,Home Automation
0,neato,Home Automation,neato,Home Automation
0,neato,Home Automation,neato,Home Automation
0,neato,Home Automation,neato,Home Automation
0,neato,Home Automation,neato,Home Automation
0,neato,Home Automation,neato,Home Automation
0,neato,Home Automation,neato,Home Automation
0,neato,Home Automation,neato,Home Automation
0,neato,Home Automation,neato,Home Automation
0,neato,Home Automation,neato,Home Automation
0,neato,Home Automation,neato,Home Automation
0,luxshare,Media/TV,luxshare,Media/TV
0,ooma,Work Appliance,ooma,Work Appliance
0,ooma,Work Appliance,ooma,Work Appliance
0,ooma,Work Appliance,ooma,Work Appliance
0,ooma,Work Appliance,ooma,Work Appliance
0,ooma,Work Appliance,ooma,Work Appliance
0,ooma,Work Appliance,ooma,Work Appliance
0,ooma,Work Appliance,ooma,Work Appliance
0,ooma,Work Appliance,ooma,Work Appliance
0,ooma,Work Appliance,ooma,Work Appliance
0,ooma,Work Appliance,ooma,Work Appliance
0,ooma,Home Automation,ooma,Work Appliance
0,ooma,Home Automation,ooma,Work Appliance
0,ooma,Work Appliance,ooma,Work Appliance
0,ooma,Work Appliance,ooma,Work Appliance
0,ooma,Work Appliance,ooma,Work Appliance
0,ooma,Work Appliance,ooma,Work Appliance
0,ooma,Work Appliance,ooma,Work Appliance
0,ooma,Work Appliance,ooma,Work Appliance
0,ooma,Work Appliance,ooma,Work Appliance
0,swann,Surveillance,swann,Surveillance
0,dahua,Surveillance,dahua,Surveillance
0,dahua,Surveillance,dahua,Surveillance
0,dahua,Surveillance,dahua,Surveillance
0,dahua,Surveillance,dahua,Surveillance
0,sky,Media/TV,sky,Media/TV
0,sky,Media/TV,sky,Media/TV
0,telus,Media/TV,telus,Media/TV
0,telus,Media/TV,telus,Media/TV
0,lennox,Home Automation,lennox,Home Automation
0,lennox,Home Automation,lennox,Home Automation
0,broadlink,Home Automation,broadlink,Home Automation
0,broadlink,Home Automation,broadlink,Home Automation
0,broadlink,Home Automation,broadlink,Home Automation
0,broadlink,Home Automation,broadlink,Home Automation
0,broadlink,Home Automation,broadlink,Home Automation
0,broadlink,Generic IoT,broadlink,Home Automation
0,broadlink,Home Automation,broadlink,Home Automation
0,broadlink,Home Automation,broadlink,Home Automation
0,broadlink,Home Automation,broadlink,Home Automation
0,broadlink,Home Automation,broadlink,Home Automation
0,broadlink,Home Automation,broadlink,Home Automation
0,broadlink,Home Automation,broadlink,Home Automation
