user_key,device_id,user_label,oui_friendly,user_country,timezone,fingerbank_label,device_category,vendor_name,inspected
0,0,,,(Unknown),-5,"Phone, Tablet or Wearable/Apple Mobile Device/Apple iPhone/iPhone XR",Unknown,,0
0,0,,HTC Corporation,United States,-4,Hardware Manufacturer/HTC Corporation,Unknown,,0
0,0,,Shenzhen Smarteye Digital Electronics Co.,United States,-4,"Hardware Manufacturer/Shenzhen Smarteye Digital Electronics Co., Ltd",Unknown,,0
0,0,,Apple,(Unknown),2,"Phone, Tablet or Wearable/Apple Mobile Device/Apple iPad",Phone,Apple,1
0,0,,Philips Lighting BV,(Unknown),-4,Internet of Things (IoT)/Philips IoT,Hub,Philips,1
0,0,,Toshiba Teli Corporation,(Unknown),-4,Hardware Manufacturer/Toshiba Teli Corporation,Unknown,,0
0,0,,Espressif Inc.,(Unknown),-5,Internet of Things (IoT)/Generic IoT/Espressif,Unknown,,0
0,0,,Intel Corporate,(Unknown),-5,Hardware Manufacturer/Intel Corporate,Unknown,hp,0
0,0,,Raspberry Pi Foundation,(Unknown),-4,Internet of Things (IoT)/Generic IoT/Raspberry Pi,Unknown,,0
0,0,,,United States,-5,"Router, Access Point or Femtocell/Wireless Access Point/Technicolor WAP",Unknown,,0
0,0,,IEEE Registration Authority,United States,-4,Internet of Things (IoT),Unknown,,0
0,0,,Raspberry Pi Foundation,Sweden,2,Internet of Things (IoT)/Generic IoT/Raspberry Pi,Unknown,,0
0,0,,electric imp,(Unknown),12,Internet of Things (IoT)/Generic IoT/electric imp,voip,obihai,0
0,0,,Apple,(Unknown),8,"Phone, Tablet or Wearable/Apple Mobile Device/Apple iPhone/iPhone 6",phone,Apple,1
0,0,,Intel Corporate,(Unknown),-4,Hardware Manufacturer/Intel Corporate,PC,Intel,0
0,0,,Philips Lighting BV,(Unknown),-7,Internet of Things (IoT)/Philips IoT,Hub,Philips,1
0,0,,Nest Labs Inc.,(Unknown),-4,Internet of Things (IoT)/Nest,Unknown,,0
0,0,,SAMSUNG ELECTRO-MECHANICS(THAILAND),(Unknown),2,Hardware Manufacturer/Samsung,Unknown,,0
0,0,,,Austria,2,"Phone, Tablet or Wearable/Apple Mobile Device/Apple iPhone",Unknown,,0
0,0,,Nest Labs Inc.,United States,-4,Internet of Things (IoT)/Nest,Unknown,,0
0,0,,EDUP INTERNATIONAL (HK) CO.,(Unknown),-4,"Hardware Manufacturer/EDUP INTERNATIONAL (HK) CO., LTD",PC,Raspberry,0
0,0,,Edimax Technology Co. Ltd.,United States,-7,Hardware Manufacturer/Edimax Technology Co. Ltd.,PC,Raspberry,0
0,0,,Raspberry Pi Foundation,(Unknown),2,Internet of Things (IoT)/Generic IoT/Raspberry Pi,Unknown,,0
0,0,,Atheros Communications,(Unknown),5.5,"Hardware Manufacturer/Atheros Communications, Inc.",Camera,Blink,0
0,0,,OJ-Electronics A/S,United States,-4,Hardware Manufacturer/OJ-Electronics A/S,Thermostat,OJ-Electronics,0
0,0,,Microsoft,(Unknown),-4,Hardware Manufacturer/Microsoft,Unknown,,0
0,0,,Texas Instruments,United States,-6,Hardware Manufacturer/Texas Instruments,Camera,amazon,0
0,0,,Microchip Technology Inc.,United States,-5,Hardware Manufacturer/Microchip Technology Inc.,Unknown,,0
0,0,,Espressif Inc.,Canada,-4,Internet of Things (IoT)/Other IoT/Tuya Smart,plug,geeni,0
0,0,,SAMJIN Co.,(Unknown),-4,"Hardware Manufacturer/SAMJIN Co., Ltd.",Unknown,,0
0,0,,Amazon Technologies Inc.,(Unknown),1,"Phone, Tablet or Wearable/Apple Mobile Device/Apple iPhone/iPhone SE",Phone,Amazon,1
0,0,,Espressif Inc.,United States,-5,Internet of Things (IoT)/Generic IoT/Espressif,Unknown,,0
0,0,,Espressif Inc.,(Unknown),-4,Internet of Things (IoT)/Generic IoT/Espressif,Unknown,,0
0,0,,Apple,(Unknown),-7,Operating System/Apple OS,Phone,Apple,0
0,0,,Ubiquiti Networks Inc.,(Unknown),-5,"Router, Access Point or Femtocell/Wireless Access Point/Ubiquiti WAP",Unknown,,0
0,0,,Espressif Inc.,United States,-5,Internet of Things (IoT)/Generic IoT/Espressif,Unknown,,0
0,0,,Hangzhou Hikvision Digital Technology Co.,(Unknown),-7,"Hardware Manufacturer/Hangzhou Hikvision Digital Technology Co.,Ltd.",Camera,Hikvision,0
0,0,,Intel Corporate,(Unknown),-4,Hardware Manufacturer/Intel Corporate,Unknown,,0
0,0,,YEALINK(XIAMEN) NETWORK TECHNOLOGY CO.,(Unknown),-4,"Hardware Manufacturer/YEALINK(XIAMEN) NETWORK TECHNOLOGY CO.,LTD.",Unknown,,0
0,0,,Philips Lighting BV,United States,-4,"Audio, Imaging or Video Equipment",Hub,Philips,1
0,0,,Philips Lighting BV,(Unknown),2,Internet of Things (IoT)/Philips IoT,Hub,Philips,1
0,0,,Airgo Networks,(Unknown),-4,"Hardware Manufacturer/Airgo Networks, Inc.",Unknown,,0
0,0,,Intel Corporate,(Unknown),-7,Hardware Manufacturer/Intel Corporate,Unknown,,0
0,0,,Espressif Inc.,(Unknown),-7,Internet of Things (IoT)/Generic IoT/Espressif,Light,Philips,0
0,0,,,United States,-4,Hardware Manufacturer/Amazon Technologies Inc.,Unknown,,0
0,0,,Belkin International Inc.,United States,-5,Hardware Manufacturer/Belkin International Inc.,router,Belkin,0
0,0,,,Japan,9,Internet of Things (IoT),Unknown,,0
0,0,,Synology Incorporated,(Unknown),2,Storage Device/Synology NAS,NAS,Synology,1
0,0,,HomeLogic LLC,(Unknown),-7,Hardware Manufacturer/HomeLogic LLC,Unknown,,0
0,0,,LG Innotek,United States,-7,Hardware Manufacturer/LG Innotek,tv,lg,0
0,0,,Hon Hai Precision Ind. Co.,(Unknown),-8,"Hardware Manufacturer/Hon Hai Precision Ind. Co.,Ltd.",TV,Sony,0
0,0,,Nest Labs Inc.,(Unknown),1,Internet of Things (IoT)/Nest,Sensor,Google,0
0,0,,ThinkEco,(Unknown),-4,"Hardware Manufacturer/ThinkEco, Inc.",Unknown,,0
0,0,,Ubiquiti Networks Inc.,(Unknown),-4,"Router, Access Point or Femtocell/Wireless Access Point/Ubiquiti WAP",Unknown,,0
0,0,,Texas Instruments,(Unknown),2,Hardware Manufacturer/Texas Instruments,Unknown,,0
0,0,,Texas Instruments,(Unknown),-7,Hardware Manufacturer/Texas Instruments,Unknown,,0
0,0,,,United States,-7,"Phone, Tablet or Wearable/Generic Android/Samsung Android",Unknown,,0
0,0,,Espressif Inc.,(Unknown),2,Internet of Things (IoT)/Generic IoT/Espressif,Unknown,,0
0,0,,Nest Labs Inc.,(Unknown),-7,Internet of Things (IoT)/Nest,Unknown,,0
0,0,,Nest Labs Inc.,(Unknown),-5,Internet of Things (IoT)/Nest,Unknown,google,0
0,0,,Tianjin Henxinhuifeng Technology Co.,(Unknown),-5,"Hardware Manufacturer/Tianjin Henxinhuifeng Technology Co.,Ltd.",Camera,wyze,0
0,0,,Apple,(Unknown),-7,Operating System/Apple OS,tv,Apple,1
0,0,,EVGA Corporation,(Unknown),(Unknown),Hardware Manufacturer/EVGA Corporation,PC,,0
0,0,,Luxshare Precision Industry Company Limited,(Unknown),-4,Hardware Manufacturer/Luxshare Precision Industry Company Limited,Unknown,,0
0,0,,Wistron Infocomm (Zhongshan) Corporation,(Unknown),-4,Hardware Manufacturer/Wistron Infocomm (Zhongshan) Corporation,Unknown,,0
0,0,,Hi-flying electronics technology Co.,(Unknown),-4,Internet of Things (IoT)/Orvibo Smart Home,PC,,0
0,0,,Shanghai Huaqin Telecom Technology Co.,Italy,1,"Hardware Manufacturer/Shanghai Huaqin Telecom Technology Co.,Ltd",Unknown,,0
0,0,,Texas Instruments,(Unknown),1,Hardware Manufacturer/Texas Instruments,Camera,amazon,0
0,0,,SAMJIN Co.,(Unknown),-5,"Hardware Manufacturer/SAMJIN Co., Ltd.",Unknown,,0
0,0,,Microsoft Corporation,(Unknown),-6,Operating System/Windows OS,Unknown,,0
0,0,,HangZhou Gubei Electronics Technology Co.,(Unknown),10,"Hardware Manufacturer/HangZhou Gubei Electronics Technology Co.,Ltd",Unknown,,0
0,0,,Raspberry Pi Foundation,(Unknown),2,Internet of Things (IoT)/Generic IoT/Raspberry Pi,Unknown,,0
0,0,,IEEE Registration Authority,(Unknown),-4,Hardware Manufacturer/IEEE Registration Authority,camera,wyze,0
0,0,,eero inc.,(Unknown),-6,"Router, Access Point or Femtocell/Wireless Access Point/eero WAP",Router,Eero,0
0,0,,JK microsystems,(Unknown),2,Internet of Things (IoT)/Generic IoT/JK Microsystems,Unknown,,0
0,0,,ROBERT BOSCH GmbH,(Unknown),1,Medical Device/Bosch Medical,Thermostat,BOSCH,0
0,0,,IEEE Registration Authority,United States,-7,Hardware Manufacturer/IEEE Registration Authority,Unknown,,0
0,0,,YAMAHA CORPORATION,United States,-7,"Audio, Imaging or Video Equipment",Unknown,,0
0,0,,IEEE Registration Authority,(Unknown),-5,Hardware Manufacturer/IEEE Registration Authority,Unknown,,0
0,0,,Apple,(Unknown),-6,Operating System/Apple OS,PC,Apple,0
0,0,,Ubiquiti Networks Inc.,Australia,10,Hardware Manufacturer/Ubiquiti Networks Inc.,Unknown,,0
0,0,,VMware,(Unknown),3,"Hardware Manufacturer/VMware, Inc.",PC,VMware,0
0,0,,,Netherlands,1,Operating System/Google OS/Android OS,Unknown,,0
0,0,,Data Robotics,(Unknown),-4,Storage Device/Data Robotics - Drobo NAS,NAS,Drobo,0
0,0,,ITTIM Technologies,(Unknown),2,Hardware Manufacturer/ITTIM Technologies,Unknown,,0
0,0,,VMware,(Unknown),2,"Hardware Manufacturer/VMware, Inc.",PC,VMware,0
0,0,,,(Unknown),-5,Internet of Things (IoT)/Amazon/Amazon Alexa,Unknown,,0
0,0,,Hon Hai Precision Ind. Co.,United States,-8,"Hardware Manufacturer/Hon Hai Precision Ind. Co.,Ltd.",Unknown,,0
0,0,,Murata Manufacturing Co.,(Unknown),-5,"Phone, Tablet or Wearable/Intermec Handheld/Intermec CN50",Thermostat,Nexia,0
0,0,,Espressif Inc.,(Unknown),-6,Internet of Things (IoT)/Generic IoT/Espressif,Unknown,,0
0,0,,SHENZHEN RF-LINK TECHNOLOGY CO.,(Unknown),-4,"Hardware Manufacturer/SHENZHEN RF-LINK TECHNOLOGY CO.,LTD.",Unknown,,0
0,0,,AzureWave Technology Inc.,(Unknown),-4,Hardware Manufacturer/AzureWave Technology Inc.,Unknown,,0
0,0,,,United States,-4,"Hardware Manufacturer/Apple, Inc.",Unknown,,0
0,0,,Oculus VR,United States,-7,"Phone, Tablet or Wearable/Virtual Reality/Oculus VR",Unknown,,0
0,0,,TP-LINK TECHNOLOGIES CO.,(Unknown),-5,Switch and Wireless Controller/TP-Link Switches/TP-Link TL-SG2210P,Unknown,,0
0,0,,LG Innotek,(Unknown),-4,Hardware Manufacturer/LG Innotek,car,Tesla,0
0,0,,Universal Global Scientific Industrial Co.,(Unknown),1,"Hardware Manufacturer/Universal Global Scientific Industrial Co., Ltd.",Unknown,,0
0,0,,Newport Media Inc.,(Unknown),-7,Hardware Manufacturer/Newport Media Inc.,Unknown,,0
0,0,,Synology Incorporated,United States,-7,Storage Device/Synology NAS,NAS,Synology,1
0,0,,Belkin International Inc.,United States,-5,Hardware Manufacturer/Belkin International Inc.,plug,Belkin,0
0,0,,Universal Global Scientific Industrial Co.,United States,-6,Internet of Things (IoT),Unknown,,0
0,0,,LCFC(HeFei) Electronics Technology Co.,(Unknown),-4,"Hardware Manufacturer/LCFC(HeFei) Electronics Technology Co., Ltd.",Unknown,,0
0,0,,Hewlett Packard,(Unknown),-7,Hardware Manufacturer/Hewlett Packard,pc,hp,0
0,0,,silex technology,(Unknown),-6,"Hardware Manufacturer/silex technology, Inc.",Unknown,,0
0,0,,eero inc.,(Unknown),-7,"Router, Access Point or Femtocell/Wireless Access Point/eero WAP",Router,Eero,0
0,0,,Espressif Inc.,(Unknown),-7,Internet of Things (IoT)/Generic IoT/Espressif,Unknown,,0
0,0,,Raspberry Pi Foundation,(Unknown),1,Internet of Things (IoT)/Generic IoT/Raspberry Pi,Unknown,,0
0,0,,Philips Lighting BV,(Unknown),2,Internet of Things (IoT)/Philips IoT,Hub,Philips,1
0,0,,,(Unknown),-5,"Router, Access Point or Femtocell",Unknown,,0
0,0,,Nest Labs Inc.,(Unknown),-5,Internet of Things (IoT)/Nest,Unknown,,0
0,0,,Apple,(Unknown),-7,Operating System/Apple OS,PC,Apple,1
0,0,,Nest Labs Inc.,United States,-8,Internet of Things (IoT)/Nest,Unknown,,0
0,0,,Hangzhou Hikvision Digital Technology Co.,(Unknown),-5,"Hardware Manufacturer/Hangzhou Hikvision Digital Technology Co.,Ltd.",Camera,Hikvision,0
0,0,,Espressif Inc.,(Unknown),-4,Internet of Things (IoT)/Other IoT/Tuya Smart,Unknown,,0
0,0,,QNAP Systems,(Unknown),-4,Storage Device/QNAP NAS,Unknown,,0
0,0,,Apple,(Unknown),-4,Operating System/Apple OS,Phone,Apple,1
0,0,,SHENZHEN BILIAN ELECTRONIC CO.ï¼ŒLTD,United States,-5,"Hardware Manufacturer/Shenzhen Bilian electronic CO.,LTD",Unknown,,0
0,0,,Texas Instruments,(Unknown),-4,Hardware Manufacturer/Texas Instruments,Camera,amazon,0
0,0,,Ubiquiti Networks Inc.,(Unknown),(Unknown),"Router, Access Point or Femtocell/Wireless Access Point/Ubiquiti WAP",Unknown,,0
0,0,,TP-LINK TECHNOLOGIES CO.,United States,-7,Switch and Wireless Controller/TP-Link Switches/TP-Link TL-SG2210P,Unknown,,0
0,0,,Nest Labs Inc.,(Unknown),-4,Internet of Things (IoT)/Nest,Thermostat,google,0
0,0,,Delta Electronics,(Unknown),-5,Hardware Manufacturer/Delta Electronics,Unknown,,0
0,0,,Nest Labs Inc.,(Unknown),-6,Internet of Things (IoT)/Nest,Unknown,,0
0,0,,Apple,(Unknown),-5,Operating System/Apple OS,Unknown,Apple,0
0,0,,Espressif Inc.,(Unknown),9.5,Internet of Things (IoT)/Generic IoT/Espressif,thermostat,sensibo,0
0,0,,,Canada,-4,"Hardware Manufacturer/Micro-Star INTL CO., LTD.",Unknown,,0
0,0,,Espressif Inc.,(Unknown),-4,Internet of Things (IoT)/Generic IoT/Espressif,Unknown,,0
0,0,,Nest Labs Inc.,(Unknown),-4,Internet of Things (IoT)/Nest,Unknown,,0
0,0,,NETGEAR,United States,-5,Hardware Manufacturer/NETGEAR,Unknown,,0
0,0,,TP-LINK TECHNOLOGIES CO.,(Unknown),-4,Switch and Wireless Controller/TP-Link Switches/TP-Link TL-SG2210P,Unknown,,0
0,0,,NETGEAR,(Unknown),-4,Hardware Manufacturer/NETGEAR,Unknown,,0
0,0,,TAIYO YUDEN CO.,(Unknown),-4,"Hardware Manufacturer/TAIYO YUDEN CO.,LTD",Camera,amazon,0
0,0,,WESTERN DIGITAL CORPORATION,(Unknown),1,Hardware Manufacturer/WESTERN DIGITAL CORPORATION,NAS,WESTERN DIGITAL ,0
0,0,,Synology Incorporated,(Unknown),-5,Storage Device/Synology NAS,NAS,Synology,1
0,0,,Apple,(Unknown),7,Operating System/Apple OS,TV,Apple,0
0,0,,Hangzhou Konke Technology Co.,(Unknown),-4,"Hardware Manufacturer/Hangzhou Konke Technology Co.,Ltd.",Unknown,,0
0,0,,Chicony Electronics Co.,(Unknown),-7,"Hardware Manufacturer/Chicony Electronics Co., Ltd.",PC,Dell,0
0,0,,Nest Labs Inc.,(Unknown),-4,Internet of Things (IoT)/Nest,Unknown,,0
0,0,,VMware,(Unknown),-4,"Hardware Manufacturer/VMware, Inc.",PC,VMware,0
0,0,,Apple,(Unknown),1,Operating System/Apple OS/Mac OS X or macOS/Mac OS X,Phone,Apple,0
0,0,,Ubiquiti Networks Inc.,(Unknown),-5,"Router, Access Point or Femtocell/Wireless Access Point/Ubiquiti WAP",Unknown,,0
0,0,,,United Arab Emirates,4,"Phone, Tablet or Wearable/Generic Android/OPPO Android",Unknown,,0
0,0,,Philips Lighting BV,(Unknown),2,Internet of Things (IoT)/Philips IoT,Hub,Philips,1
0,0,,Apple,(Unknown),2,Operating System/Apple OS,Phone,Apple,0
0,0,,Luxshare Precision Industry Company Limited,(Unknown),-7,Hardware Manufacturer/Luxshare Precision Industry Company Limited,Unknown,,0
0,0,,Samsung Electronics Co.,United States,-5,Hardware Manufacturer/Samsung,Unknown,,0
0,0,,Atheros Communications,(Unknown),-6,"Hardware Manufacturer/Atheros Communications, Inc.",Camera,Blink,0
0,0,,Raspberry Pi Foundation,(Unknown),-7,Internet of Things (IoT)/Generic IoT/Raspberry Pi,Unknown,,0
0,0,,Apple,(Unknown),2,"Phone, Tablet or Wearable/Apple Mobile Device/Apple iPhone",Phone,Apple,0
0,0,,LG Electronics (Mobile Communications),(Unknown),-6,Hardware Manufacturer/LG Electronics,Unknown,,0
0,0,,TP-LINK TECHNOLOGIES CO.,(Unknown),-5,Switch and Wireless Controller/TP-Link Switches/TP-Link TL-SG2210P,Unknown,,0
0,0,,NETGEAR,United States,-4,Hardware Manufacturer/NETGEAR,Unknown,,0
0,0,,D-Link International,(Unknown),2,Hardware Manufacturer/D-Link,camera,d-link,0
0,0,,XIAMEN YEALINK NETWORK TECHNOLOGY CO.,(Unknown),-4,"Hardware Manufacturer/XIAMEN YEALINK NETWORK TECHNOLOGY CO.,LTD",VoIP,Yealink,1
0,0,,Nest Labs Inc.,(Unknown),-4,Internet of Things (IoT)/Nest,Unknown,,0
0,0,,Espressif Inc.,(Unknown),1,Internet of Things (IoT)/Generic IoT/Espressif,Unknown,,0
0,0,,Apple,(Unknown),2,Operating System/Apple OS,PC,Apple,0
0,0,,Universal Global Scientific Industrial Co.,(Unknown),-5,"Hardware Manufacturer/Universal Global Scientific Industrial Co., Ltd.",Unknown,,0
0,0,,TP-LINK TECHNOLOGIES CO.,(Unknown),1,Switch and Wireless Controller/TP-Link Switches/TP-Link TL-SG2210P,Unknown,,0
0,0,,Apple,(Unknown),-5,Operating System/Apple OS,TV,Apple,1
0,0,,AMPAK Technology,(Unknown),-4,"Hardware Manufacturer/AMPAK Technology, Inc.",Unknown,,0
0,0,,Nest Labs Inc.,(Unknown),-7,Internet of Things (IoT)/Nest,Unknown,,0
0,0,,TP-LINK TECHNOLOGIES CO.,(Unknown),-5,Switch and Wireless Controller/TP-Link Switches/TP-Link TL-SG2210P,Unknown,,0
0,0,,IEEE Registration Authority,(Unknown),-7,Hardware Manufacturer/IEEE Registration Authority,Unknown,,0
0,0,,Hon Hai Precision Ind. Co.,(Unknown),3,"Hardware Manufacturer/Hon Hai Precision Ind. Co.,Ltd.",PC,,0
0,0,,Mega System Technologies,(Unknown),-7,"Hardware Manufacturer/Mega System Technologies, Inc.",Plug,MSN,0
0,0,,Apple,(Unknown),-6,Operating System/Apple OS,Phone,Apple,1
0,0,,SAMJIN Co.,United States,-8,"Hardware Manufacturer/SAMJIN Co., Ltd.",Unknown,,0
0,0,,Cisco-Linksys,(Unknown),-4,"Hardware Manufacturer/Cisco-Linksys, LLC",Camera,Cisco,0
0,0,,AMPAK Technology,(Unknown),1,"Hardware Manufacturer/AMPAK Technology, Inc.",STB,MINIX,0
0,0,,Texas Instruments,(Unknown),2,Hardware Manufacturer/Texas Instruments,Unknown,,0
0,0,,Texas Instruments,(Unknown),-6,Hardware Manufacturer/Texas Instruments,Unknown,,0
0,0,,Raspberry Pi Foundation,(Unknown),-8,Internet of Things (IoT)/Generic IoT/Raspberry Pi,Unknown,,0
0,0,,Nest Labs Inc.,(Unknown),-4,Internet of Things (IoT)/Nest,Unknown,,0
0,0,,Espressif Inc.,(Unknown),-4,Internet of Things (IoT)/Generic IoT/Espressif,Unknown,,0
0,0,,VMware,Taiwan,8,"Hardware Manufacturer/VMware, Inc.",PC,VMware,0
0,0,,Intel Corporate,(Unknown),-4,Hardware Manufacturer/Intel Corporate,pc,Intel,0
0,0,,TP-LINK TECHNOLOGIES CO.,(Unknown),-4,Switch and Wireless Controller/TP-Link Switches/TP-Link TL-SG2210P,Unknown,,0
0,0,,COMPAL INFORMATION (KUNSHAN) CO.,Australia,10,"Hardware Manufacturer/COMPAL INFORMATION (KUNSHAN) CO., LTD.",tv,,0
0,0,,Texas Instruments,(Unknown),-7,Hardware Manufacturer/Texas Instruments,Camera,amazon,0
0,0,,PEGATRON CORPORATION,(Unknown),3,Hardware Manufacturer/PEGATRON CORPORATION,Unknown,,0
0,0,,Rain Bird Corporation,(Unknown),-4,Internet of Things (IoT)/Rain Bird Water Management,Unknown,,0
0,0,,Hon Hai Precision Ind. Co.,(Unknown),-7,"Hardware Manufacturer/Hon Hai Precision Ind. Co.,Ltd.",Unknown,,0
0,0,,Microsoft Corporation,(Unknown),2,Hardware Manufacturer/Microsoft,Unknown,,0
0,0,,Espressif Inc.,(Unknown),-7,Internet of Things (IoT)/Generic IoT/Espressif,Unknown,,0
0,0,,Texas Instruments,(Unknown),-4,Hardware Manufacturer/Texas Instruments,Unknown,,0
0,0,,Microsoft,United States,-8,Hardware Manufacturer/Microsoft,Unknown,,0
0,0,,Murata Manufacturing Co.,(Unknown),-5,"Phone, Tablet or Wearable/Intermec Handheld/Intermec CN50",Thermostat,Nexia,0
0,0,,SAMSUNG ELECTRO-MECHANICS(THAILAND),(Unknown),-4,Hardware Manufacturer/Samsung,Unknown,,0
0,0,,,Peru,-5,"Phone, Tablet or Wearable/Generic Android/Samsung Android/Samsung Galaxy A31",Unknown,,0
0,0,,Hewlett Packard,(Unknown),2,Hardware Manufacturer/Hewlett Packard,Unknown,hp,0
0,0,,Kaparel Corporation,(Unknown),-4,Hardware Manufacturer/Kaparel Corporation,Unknown,,0
0,0,,TP-LINK TECHNOLOGIES CO.,United Kingdom,1,Switch and Wireless Controller/TP-Link Switches/TP-Link TL-SG2210P,Unknown,,0
0,0,,Apple,(Unknown),-4,Operating System/Apple OS,Phone,Apple,0
0,0,,OnePlus Tech (Shenzhen) Ltd,(Unknown),2,"Phone, Tablet or Wearable/Generic Android/OnePlus Android",Unknown,,0
0,0,,Apple,(Unknown),-4,Operating System/Apple OS,TV,Apple,1
0,0,,Espressif Inc.,(Unknown),-4,Internet of Things (IoT)/Generic IoT/Espressif,Unknown,,0
0,0,,Apple,(Unknown),-5,Operating System/Apple OS,Phone,Apple,0
0,0,,Motorola Mobility LLC,(Unknown),-4,Hardware Manufacturer/Motorola,Unknown,,0
0,0,,Espressif Inc.,(Unknown),10,Internet of Things (IoT)/Generic IoT/Espressif,Unknown,,0
0,0,,IEEE Registration Authority,(Unknown),-7,Hardware Manufacturer/IEEE Registration Authority,camera,wyze,0
0,0,,Tianjin Henxinhuifeng Technology Co.,(Unknown),-4,"Hardware Manufacturer/Tianjin Henxinhuifeng Technology Co.,Ltd.",Unknown,,0
0,0,,Ubiquiti Networks Inc.,(Unknown),-4,"Router, Access Point or Femtocell/Wireless Access Point/Ubiquiti WAP",Unknown,,0
0,0,,Raspberry Pi Foundation,(Unknown),-4,Internet of Things (IoT)/Generic IoT/Raspberry Pi,Unknown,,0
0,0,,NETGEAR,(Unknown),-4,Hardware Manufacturer/NETGEAR,Unknown,,0
0,0,,Grid Connect Inc.,United States,-4,Internet of Things (IoT)/Plugs/ConnectSense Plugs,Unknown,,0
0,0,,PCS Systemtechnik GmbH,Peru,-5,Hardware Manufacturer/PCS Systemtechnik GmbH,PC,VMware,0
0,0,,Apple,(Unknown),1,Operating System/Apple OS,Phone,Apple,0
0,0,,,United States,-5,Hardware Manufacturer/FN-LINK TECHNOLOGY LIMITED,Unknown,,0
0,0,,Hangzhou Hikvision Digital Technology Co.,(Unknown),-7,"Hardware Manufacturer/Hangzhou Hikvision Digital Technology Co.,Ltd.",Camera,Hikvision,0
0,0,,Delta Electronics,(Unknown),-7,Hardware Manufacturer/Delta Electronics,Thermostat,,0
0,0,,Nest Labs Inc.,(Unknown),-4,Internet of Things (IoT)/Nest,Unknown,,0
0,0,,Wistron Neweb Corporation,(Unknown),2,Hardware Manufacturer/Wistron Neweb Corporation,Unknown,,0
0,0,,TP-LINK TECHNOLOGIES CO.,(Unknown),-6,Switch and Wireless Controller/TP-Link Switches/TP-Link TL-SG2210P,plug,tp-link,0
0,0,,,Netherlands,1,Internet of Things (IoT)/Generic IoT/Raspberry Pi,Unknown,,0
0,0,,SAMSUNG ELECTRO-MECHANICS(THAILAND),(Unknown),2,Hardware Manufacturer/Samsung,Unknown,,0
0,0,,Philips Lighting BV,(Unknown),2,Internet of Things (IoT)/Philips IoT,Hub,Philips,1
0,0,,Apple,(Unknown),3,Operating System/Apple OS,Phone,Apple,1
0,0,,IEEE Registration Authority,Canada,-6,Internet of Things (IoT),Unknown,,0
0,0,,Apple,(Unknown),2,Operating System/Apple OS,Phone,Apple,1
0,0,,,India,5.5,"Phone, Tablet or Wearable/Generic Android/Xiaomi Android",Unknown,,0
0,0,,Synology Incorporated,Australia,10,Storage Device/Synology NAS,NAS,Synology,1
0,0,,Envisacor Technologies Inc.,(Unknown),-5,Hardware Manufacturer/Envisacor Technologies Inc.,alarm,Envisacor,0
0,0,,SHENZHEN BILIAN ELECTRONIC CO.ï¼ŒLTD,(Unknown),-5,"Hardware Manufacturer/Shenzhen Bilian electronic CO.,LTD",Unknown,,0
0,0,,IEEE Registration Authority,(Unknown),-4,Hardware Manufacturer/IEEE Registration Authority,Unknown,,0
0,0,,Delta Electronics,(Unknown),-4,Hardware Manufacturer/Delta Electronics,Unknown,,0
0,0,,,United States,-7,Hardware Manufacturer/FN-LINK TECHNOLOGY LIMITED,Unknown,,0
0,0,,SHENZHEN BILIAN ELECTRONIC CO.ï¼ŒLTD,(Unknown),-4,"Hardware Manufacturer/Shenzhen Bilian electronic CO.,LTD",Unknown,,0
0,0,,,(Unknown),-4,"Phone, Tablet or Wearable/Apple Mobile Device/Apple iPhone/iPhone 11 Pro Max",Phone,apple,1
0,0,,Nest Labs Inc.,(Unknown),-7,Internet of Things (IoT)/Nest,Unknown,,0
0,0,,Nest Labs Inc.,(Unknown),-5,Internet of Things (IoT)/Nest,Thermostat,google,0
0,0,,Espressif Inc.,(Unknown),-4,Internet of Things (IoT)/Generic IoT/Espressif,Unknown,,0
0,0,,Dell Inc.,(Unknown),-7,Hardware Manufacturer/Dell Inc.,PC,Dell,0
0,0,,Vivotek,(Unknown),-5,"Hardware Manufacturer/Vivotek, Inc.",Camera,Vivotek,0
0,0,,Nest Labs Inc.,(Unknown),-4,Internet of Things (IoT)/Nest,Thermostat,google,0
0,0,,Grandstream Networks,(Unknown),-4,VoIP Device/Grandstream VoIP/Grandstream GXP/Grandstream GXP2130,VoIP,Grandstream,1
0,0,,Ubiquiti Networks Inc.,(Unknown),10,"Router, Access Point or Femtocell/Wireless Access Point/Ubiquiti WAP",Router,Ubiquiti,0
0,0,,Raspberry Pi Foundation,Germany,2,Internet of Things (IoT)/Generic IoT/Raspberry Pi,Unknown,,0
0,0,,Sony Mobile Communications Inc,(Unknown),2,Hardware Manufacturer/Sony Mobile Communications Inc,Unknown,,0
0,0,,Jablotron,Belgium,1,Internet of Things (IoT)/Other IoT/Jablotron Smart Solutions,Unknown,,0
0,0,,,United States,-4,Internet of Things (IoT)/Sensor/Broadlink Sensor,Unknown,,0
0,0,,General Electric Consumer and Industrial,(Unknown),-3,Medical Device/General Electric Healthcare,Unknown,,0
0,0,,Texas Instruments,(Unknown),-7,Hardware Manufacturer/Texas Instruments,Unknown,,0
0,0,,Polycom,(Unknown),-8,Video Conferencing/Polycom Video Conferencing,VoIP,Polycom,0
0,0,,Roving Networks,(Unknown),2,Hardware Manufacturer/Roving Networks,Hub,HomeWizard,0
0,0,,D-Link International,(Unknown),-7,Hardware Manufacturer/D-Link,camera,d-link,0
